mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g
MIX_4137,1.200000,0.300000,0.400000,0.040000,1.400000,84.000000,36.000000,100.000000,161.274667,16.166667,397.441333
MIX_4138,1.200000,0.300000,0.400000,0.040000,1.700000,84.000000,36.000000,100.000000,196.650667,17.666667,434.317333
MIX_4139,1.200000,0.300000,0.400000,0.040000,2.000000,84.000000,36.000000,100.000000,232.026667,19.166667,471.193333
MIX_4140,1.200000,0.300000,0.400000,0.050000,1.100000,84.000000,36.000000,100.000000,124.293053,18.526316,362.819368
MIX_4141,1.200000,0.300000,0.400000,0.050000,1.400000,84.000000,36.000000,100.000000,159.504842,20.421053,399.925895
MIX_4142,1.200000,0.300000,0.400000,0.050000,1.700000,84.000000,36.000000,100.000000,194.716632,22.315789,437.032421
MIX_4143,1.200000,0.300000,0.400000,0.050000,2.000000,84.000000,36.000000,100.000000,229.928421,24.210526,474.138947
MIX_4144,1.200000,0.400000,0.000000,0.020000,1.100000,72.000000,48.000000,100.000000,129.011592,7.183673,356.195265
MIX_4145,1.200000,0.400000,0.000000,0.020000,1.400000,72.000000,48.000000,100.000000,164.705959,7.918367,392.624327
MIX_4146,1.200000,0.400000,0.000000,0.020000,1.700000,72.000000,48.000000,100.000000,200.400327,8.653061,429.053388
MIX_4147,1.200000,0.400000,0.000000,0.020000,2.000000,72.000000,48.000000,100.000000,236.094694,9.387755,465.482449
MIX_4148,1.200000,0.400000,0.000000,0.030000,1.100000,72.000000,48.000000,100.000000,127.471175,10.886598,358.357773
MIX_4149,1.200000,0.400000,0.000000,0.030000,1.400000,72.000000,48.000000,100.000000,163.008000,12.000000,395.008000
MIX_4150,1.200000,0.400000,0.000000,0.030000,1.700000,72.000000,48.000000,100.000000,198.544825,13.113402,431.658227
MIX_4151,1.200000,0.400000,0.000000,0.030000,2.000000,72.000000,48.000000,100.000000,234.081649,14.226804,468.308454
MIX_4152,1.200000,0.400000,0.000000,0.040000,1.100000,72.000000,48.000000,100.000000,125.898667,14.666667,360.565333
MIX_4153,1.200000,0.400000,0.000000,0.040000,1.400000,72.000000,48.000000,100.000000,161.274667,16.166667,397.441333
MIX_4154,1.200000,0.400000,0.000000,0.040000,1.700000,72.000000,48.000000,100.000000,196.650667,17.666667,434.317333
MIX_4155,1.200000,0.400000,0.000000,0.040000,2.000000,72.000000,48.000000,100.000000,232.026667,19.166667,471.193333
MIX_4156,1.200000,0.400000,0.000000,0.050000,1.100000,72.000000,48.000000,100.000000,124.293053,18.526316,362.819368
MIX_4157,1.200000,0.400000,0.000000,0.050000,1.400000,72.000000,48.000000,100.000000,159.504842,20.421053,399.925895
MIX_4158,1.200000,0.400000,0.000000,0.050000,1.700000,72.000000,48.000000,100.000000,194.716632,22.315789,437.032421
MIX_4159,1.200000,0.400000,0.000000,0.050000,2.000000,72.000000,48.000000,100.000000,229.928421,24.210526,474.138947
MIX_4160,1.200000,0.400000,0.150000,0.020000,1.100000,72.000000,48.000000,100.000000,129.011592,7.183673,356.195265
MIX_4161,1.200000,0.400000,0.150000,0.020000,1.400000,72.000000,48.000000,100.000000,164.705959,7.918367,392.624327
MIX_4162,1.200000,0.400000,0.150000,0.020000,1.700000,72.000000,48.000000,100.000000,200.400327,8.653061,429.053388
MIX_4163,1.200000,0.400000,0.150000,0.020000,2.000000,72.000000,48.000000,100.000000,236.094694,9.387755,465.482449
MIX_4164,1.200000,0.400000,0.150000,0.030000,1.100000,72.000000,48.000000,100.000000,127.471175,10.886598,358.357773
MIX_4165,1.200000,0.400000,0.150000,0.030000,1.400000,72.000000,48.000000,100.000000,163.008000,12.000000,395.008000
MIX_4166,1.200000,0.400000,0.150000,0.030000,1.700000,72.000000,48.000000,100.000000,198.544825,13.113402,431.658227
MIX_4167,1.200000,0.400000,0.150000,0.030000,2.000000,72.000000,48.000000,100.000000,234.081649,14.226804,468.308454
MIX_4168,1.200000,0.400000,0.150000,0.040000,1.100000,72.000000,48.000000,100.000000,125.898667,14.666667,360.565333
MIX_4169,1.200000,0.400000,0.150000,0.040000,1.400000,72.000000,48.000000,100.000000,161.274667,16.166667,397.441333
MIX_4170,1.200000,0.400000,0.150000,0.040000,1.700000,72.000000,48.000000,100.000000,196.650667,17.666667,434.317333
MIX_4171,1.200000,0.400000,0.150000,0.040000,2.000000,72.000000,48.000000,100.000000,232.026667,19.166667,471.193333
MIX_4172,1.200000,0.400000,0.150000,0.050000,1.100000,72.000000,48.000000,100.000000,124.293053,18.526316,362.819368
MIX_4173,1.200000,0.400000,0.150000,0.050000,1.400000,72.000000,48.000000,100.000000,159.504842,20.421053,399.925895
MIX_4174,1.200000,0.400000,0.150000,0.050000,1.700000,72.000000,48.000000,100.000000,194.716632,22.315789,437.032421
MIX_4175,1.200000,0.400000,0.150000,0.050000,2.000000,72.000000,48.000000,100.000000,229.928421,24.210526,474.138947
MIX_4176,1.200000,0.400000,0.200000,0.020000,1.100000,72.000000,48.000000,100.000000,129.011592,7.183673,356.195265
MIX_4177,1.200000,0.400000,0.200000,0.020000,1.400000,72.000000,48.000000,100.000000,164.705959,7.918367,392.624327
MIX_4178,1.200000,0.400000,0.200000,0.020000,1.700000,72.000000,48.000000,100.000000,200.400327,8.653061,429.053388
MIX_4179,1.200000,0.400000,0.200000,0.020000,2.000000,72.000000,48.000000,100.000000,236.094694,9.387755,465.482449
MIX_4180,1.200000,0.400000,0.200000,0.030000,1.100000,72.000000,48.000000,100.000000,127.471175,10.886598,358.357773
MIX_4181,1.200000,0.400000,0.200000,0.030000,1.400000,72.000000,48.000000,100.000000,163.008000,12.000000,395.008000
MIX_4182,1.200000,0.400000,0.200000,0.030000,1.700000,72.000000,48.000000,100.000000,198.544825,13.113402,431.658227
MIX_4183,1.200000,0.400000,0.200000,0.030000,2.000000,72.000000,48.000000,100.000000,234.081649,14.226804,468.308454
MIX_4184,1.200000,0.400000,0.200000,0.040000,1.100000,72.000000,48.000000,100.000000,125.898667,14.666667,360.565333
MIX_4185,1.200000,0.400000,0.200000,0.040000,1.400000,72.000000,48.000000,100.000000,161.274667,16.166667,397.441333
MIX_4186,1.200000,0.400000,0.200000,0.040000,1.700000,72.000000,48.000000,100.000000,196.650667,17.666667,434.317333
MIX_4187,1.200000,0.400000,0.200000,0.040000,2.000000,72.000000,48.000000,100.000000,232.026667,19.166667,471.193333
MIX_4188,1.200000,0.400000,0.200000,0.050000,1.100000,72.000000,48.000000,100.000000,124.293053,18.526316,362.819368
MIX_4189,1.200000,0.400000,0.200000,0.050000,1.400000,72.000000,48.000000,100.000000,159.504842,20.421053,399.925895
MIX_4190,1.200000,0.400000,0.200000,0.050000,1.700000,72.000000,48.000000,100.000000,194.716632,22.315789,437.032421
MIX_4191,1.200000,0.400000,0.200000,0.050000,2.000000,72.000000,48.000000,100.000000,229.928421,24.210526,474.138947
MIX_4192,1.200000,0.400000,0.250000,0.020000,1.100000,72.000000,48.000000,100.000000,129.011592,7.183673,356.195265
MIX_4193,1.200000,0.400000,0.250000,0.020000,1.400000,72.000000,48.000000,100.000000,164.705959,7.918367,392.624327
MIX_4194,1.200000,0.400000,0.250000,0.020000,1.700000,72.000000,48.000000,100.000000,200.400327,8.653061,429.053388
MIX_4195,1.200000,0.400000,0.250000,0.020000,2.000000,72.000000,48.000000,100.000000,236.094694,9.387755,465.482449
MIX_4196,1.200000,0.400000,0.250000,0.030000,1.100000,72.000000,48.000000,100.000000,127.471175,10.886598,358.357773
MIX_4197,1.200000,0.400000,0.250000,0.030000,1.400000,72.000000,48.000000,100.000000,163.008000,12.000000,395.008000
MIX_4198,1.200000,0.400000,0.250000,0.030000,1.700000,72.000000,48.000000,100.000000,198.544825,13.113402,431.658227
MIX_4199,1.200000,0.400000,0.250000,0.030000,2.000000,72.000000,48.000000,100.000000,234.081649,14.226804,468.308454
MIX_4200,1.200000,0.400000,0.250000,0.040000,1.100000,72.000000,48.000000,100.000000,125.898667,14.666667,360.565333
MIX_4201,1.200000,0.400000,0.250000,0.040000,1.400000,72.000000,48.000000,100.000000,161.274667,16.166667,397.441333
MIX_4202,1.200000,0.400000,0.250000,0.040000,1.700000,72.000000,48.000000,100.000000,196.650667,17.666667,434.317333
MIX_4203,1.200000,0.400000,0.250000,0.040000,2.000000,72.000000,48.000000,100.000000,232.026667,19.166667,471.193333
MIX_4204,1.200000,0.400000,0.250000,0.050000,1.100000,72.000000,48.000000,100.000000,124.293053,18.526316,362.819368
MIX_4205,1.200000,0.400000,0.250000,0.050000,1.400000,72.000000,48.000000,100.000000,159.504842,20.421053,399.925895
MIX_4206,1.200000,0.400000,0.250000,0.050000,1.700000,72.000000,48.000000,100.000000,194.716632,22.315789,437.032421
MIX_4207,1.200000,0.400000,0.250000,0.050000,2.000000,72.000000,48.000000,100.000000,229.928421,24.210526,474.138947
MIX_4208,1.200000,0.400000,0.300000,0.020000,1.100000,72.000000,48.000000,100.000000,129.011592,7.183673,356.195265
MIX_4209,1.200000,0.400000,0.300000,0.020000,1.400000,72.000000,48.000000,100.000000,164.705959,7.918367,392.624327
MIX_4210,1.200000,0.400000,0.300000,0.020000,1.700000,72.000000,48.000000,100.000000,200.400327,8.653061,429.053388
MIX_4211,1.200000,0.400000,0.300000,0.020000,2.000000,72.000000,48.000000,100.000000,236.094694,9.387755,465.482449
MIX_4212,1.200000,0.400000,0.300000,0.030000,1.100000,72.000000,48.000000,100.000000,127.471175,10.886598,358.357773
MIX_4213,1.200000,0.400000,0.300000,0.030000,1.400000,72.000000,48.000000,100.000000,163.008000,12.000000,395.008000
MIX_4214,1.200000,0.400000,0.300000,0.030000,1.700000,72.000000,48.000000,100.000000,198.544825,13.113402,431.658227
MIX_4215,1.200000,0.400000,0.300000,0.030000,2.000000,72.000000,48.000000,100.000000,234.081649,14.226804,468.308454
MIX_4216,1.200000,0.400000,0.300000,0.040000,1.100000,72.000000,48.000000,100.000000,125.898667,14.666667,360.565333
MIX_4217,1.200000,0.400000,0.300000,0.040000,1.400000,72.000000,48.000000,100.000000,161.274667,16.166667,397.441333
MIX_4218,1.200000,0.400000,0.300000,0.040000,1.700000,72.000000,48.000000,100.000000,196.650667,17.666667,434.317333
MIX_4219,1.200000,0.400000,0.300000,0.040000,2.000000,72.000000,48.000000,100.000000,232.026667,19.166667,471.193333
MIX_4220,1.200000,0.400000,0.300000,0.050000,1.100000,72.000000,48.000000,100.000000,124.293053,18.526316,362.819368
MIX_4221,1.200000,0.400000,0.300000,0.050000,1.400000,72.000000,48.000000,100.000000,159.504842,20.421053,399.925895
MIX_4222,1.200000,0.400000,0.300000,0.050000,1.700000,72.000000,48.000000,100.000000,194.716632,22.315789,437.032421
MIX_4223,1.200000,0.400000,0.300000,0.050000,2.000000,72.000000,48.000000,100.000000,229.928421,24.210526,474.138947
MIX_4224,1.200000,0.400000,0.350000,0.020000,1.100000,72.000000,48.000000,100.000000,129.011592,7.183673,356.195265
MIX_4225,1.200000,0.400000,0.350000,0.020000,1.400000,72.000000,48.000000,100.000000,164.705959,7.918367,392.624327
MIX_4226,1.200000,0.400000,0.350000,0.020000,1.700000,72.000000,48.000000,100.000000,200.400327,8.653061,429.053388
MIX_4227,1.200000,0.400000,0.350000,0.020000,2.000000,72.000000,48.000000,100.000000,236.094694,9.387755,465.482449
MIX_4228,1.200000,0.400000,0.350000,0.030000,1.100000,72.000000,48.000000,100.000000,127.471175,10.886598,358.357773
MIX_4229,1.200000,0.400000,0.350000,0.030000,1.400000,72.000000,48.000000,100.000000,163.008000,12.000000,395.008000
MIX_4230,1.200000,0.400000,0.350000,0.030000,1.700000,72.000000,48.000000,100.000000,198.544825,13.113402,431.658227
MIX_4231,1.200000,0.400000,0.350000,0.030000,2.000000,72.000000,48.000000,100.000000,234.081649,14.226804,468.308454
MIX_4232,1.200000,0.400000,0.350000,0.040000,1.100000,72.000000,48.000000,100.000000,125.898667,14.666667,360.565333
MIX_4233,1.200000,0.400000,0.350000,0.040000,1.400000,72.000000,48.000000,100.000000,161.274667,16.166667,397.441333
MIX_4234,1.200000,0.400000,0.350000,0.040000,1.700000,72.000000,48.000000,100.000000,196.650667,17.666667,434.317333
MIX_4235,1.200000,0.400000,0.350000,0.040000,2.000000,72.000000,48.000000,100.000000,232.026667,19.166667,471.193333
MIX_4236,1.200000,0.400000,0.350000,0.050000,1.100000,72.000000,48.000000,100.000000,124.293053,18.526316,362.819368
MIX_4237,1.200000,0.400000,0.350000,0.050000,1.400000,72.000000,48.000000,100.000000,159.504842,20.421053,399.925895
MIX_4238,1.200000,0.400000,0.350000,0.050000,1.700000,72.000000,48.000000,100.000000,194.716632,22.315789,437.032421
MIX_4239,1.200000,0.400000,0.350000,0.050000,2.000000,72.000000,48.000000,100.000000,229.928421,24.210526,474.138947
MIX_4240,1.200000,0.400000,0.400000,0.020000,1.100000,72.000000,48.000000,100.000000,129.011592,7.183673,356.195265
MIX_4241,1.200000,0.400000,0.400000,0.020000,1.400000,72.000000,48.000000,100.000000,164.705959,7.918367,392.624327
MIX_4242,1.200000,0.400000,0.400000,0.020000,1.700000,72.000000,48.000000,100.000000,200.400327,8.653061,429.053388
MIX_4243,1.200000,0.400000,0.400000,0.020000,2.000000,72.000000,48.000000,100.000000,236.094694,9.387755,465.482449
MIX_4244,1.200000,0.400000,0.400000,0.030000,1.100000,72.000000,48.000000,100.000000,127.471175,10.886598,358.357773
MIX_4245,1.200000,0.400000,0.400000,0.030000,1.400000,72.000000,48.000000,100.000000,163.008000,12.000000,395.008000
MIX_4246,1.200000,0.400000,0.400000,0.030000,1.700000,72.000000,48.000000,100.000000,198.544825,13.113402,431.658227
MIX_4247,1.200000,0.400000,0.400000,0.030000,2.000000,72.000000,48.000000,100.000000,234.081649,14.226804,468.308454
MIX_4248,1.200000,0.400000,0.400000,0.040000,1.100000,72.000000,48.000000,100.000000,125.898667,14.666667,360.565333
MIX_4249,1.200000,0.400000,0.400000,0.040000,1.400000,72.000000,48.000000,100.000000,161.274667,16.166667,397.441333
MIX_4250,1.200000,0.400000,0.400000,0.040000,1.700000,72.000000,48.000000,100.000000,196.650667,17.666667,434.317333
MIX_4251,1.200000,0.400000,0.400000,0.040000,2.000000,72.000000,48.000000,100.000000,232.026667,19.166667,471.193333
MIX_4252,1.200000,0.400000,0.400000,0.050000,1.100000,72.000000,48.000000,100.000000,124.293053,18.526316,362.819368
MIX_4253,1.200000,0.400000,0.400000,0.050000,1.400000,72.000000,48.000000,100.000000,159.504842,20.421053,399.925895
MIX_4254,1.200000,0.400000,0.400000,0.050000,1.700000,72.000000,48.000000,100.000000,194.716632,22.315789,437.032421
MIX_4255,1.200000,0.400000,0.400000,0.050000,2.000000,72.000000,48.000000,100.000000,229.928421,24.210526,474.138947
MIX_4256,1.200000,0.500000,0.000000,0.020000,1.100000,60.000000,60.000000,100.000000,129.011592,7.183673,356.195265
MIX_4257,1.200000,0.500000,0.000000,0.020000,1.400000,60.000000,60.000000,100.000000,164.705959,7.918367,392.624327
MIX_4258,1.200000,0.500000,0.000000,0.020000,1.700000,60.000000,60.000000,100.000000,200.400327,8.653061,429.053388
MIX_4259,1.200000,0.500000,0.000000,0.020000,2.000000,60.000000,60.000000,100.000000,236.094694,9.387755,465.482449
MIX_4260,1.200000,0.500000,0.000000,0.030000,1.100000,60.000000,60.000000,100.000000,127.471175,10.886598,358.357773
MIX_4261,1.200000,0.500000,0.000000,0.030000,1.400000,60.000000,60.000000,100.000000,163.008000,12.000000,395.008000
MIX_4262,1.200000,0.500000,0.000000,0.030000,1.700000,60.000000,60.000000,100.000000,198.544825,13.113402,431.658227
MIX_4263,1.200000,0.500000,0.000000,0.030000,2.000000,60.000000,60.000000,100.000000,234.081649,14.226804,468.308454
MIX_4264,1.200000,0.500000,0.000000,0.040000,1.100000,60.000000,60.000000,100.000000,125.898667,14.666667,360.565333
MIX_4265,1.200000,0.500000,0.000000,0.040000,1.400000,60.000000,60.000000,100.000000,161.274667,16.166667,397.441333
MIX_4266,1.200000,0.500000,0.000000,0.040000,1.700000,60.000000,60.000000,100.000000,196.650667,17.666667,434.317333
MIX_4267,1.200000,0.500000,0.000000,0.040000,2.000000,60.000000,60.000000,100.000000,232.026667,19.166667,471.193333
MIX_4268,1.200000,0.500000,0.000000,0.050000,1.100000,60.000000,60.000000,100.000000,124.293053,18.526316,362.819368
MIX_4269,1.200000,0.500000,0.000000,0.050000,1.400000,60.000000,60.000000,100.000000,159.504842,20.421053,399.925895
MIX_4270,1.200000,0.500000,0.000000,0.050000,1.700000,60.000000,60.000000,100.000000,194.716632,22.315789,437.032421
MIX_4271,1.200000,0.500000,0.000000,0.050000,2.000000,60.000000,60.000000,100.000000,229.928421,24.210526,474.138947
MIX_4272,1.200000,0.500000,0.150000,0.020000,1.100000,60.000000,60.000000,100.000000,129.011592,7.183673,356.195265
MIX_4273,1.200000,0.500000,0.150000,0.020000,1.400000,60.000000,60.000000,100.000000,164.705959,7.918367,392.624327
MIX_4274,1.200000,0.500000,0.150000,0.020000,1.700000,60.000000,60.000000,100.000000,200.400327,8.653061,429.053388
MIX_4275,1.200000,0.500000,0.150000,0.020000,2.000000,60.000000,60.000000,100.000000,236.094694,9.387755,465.482449
MIX_4276,1.200000,0.500000,0.150000,0.030000,1.100000,60.000000,60.000000,100.000000,127.471175,10.886598,358.357773
MIX_4277,1.200000,0.500000,0.150000,0.030000,1.400000,60.000000,60.000000,100.000000,163.008000,12.000000,395.008000
MIX_4278,1.200000,0.500000,0.150000,0.030000,1.700000,60.000000,60.000000,100.000000,198.544825,13.113402,431.658227
MIX_4279,1.200000,0.500000,0.150000,0.030000,2.000000,60.000000,60.000000,100.000000,234.081649,14.226804,468.308454
MIX_4280,1.200000,0.500000,0.150000,0.040000,1.100000,60.000000,60.000000,100.000000,125.898667,14.666667,360.565333
MIX_4281,1.200000,0.500000,0.150000,0.040000,1.400000,60.000000,60.000000,100.000000,161.274667,16.166667,397.441333
MIX_4282,1.200000,0.500000,0.150000,0.040000,1.700000,60.000000,60.000000,100.000000,196.650667,17.666667,434.317333
MIX_4283,1.200000,0.500000,0.150000,0.040000,2.000000,60.000000,60.000000,100.000000,232.026667,19.166667,471.193333
MIX_4284,1.200000,0.500000,0.150000,0.050000,1.100000,60.000000,60.000000,100.000000,124.293053,18.526316,362.819368
MIX_4285,1.200000,0.500000,0.150000,0.050000,1.400000,60.000000,60.000000,100.000000,159.504842,20.421053,399.925895
MIX_4286,1.200000,0.500000,0.150000,0.050000,1.700000,60.000000,60.000000,100.000000,194.716632,22.315789,437.032421
MIX_4287,1.200000,0.500000,0.150000,0.050000,2.000000,60.000000,60.000000,100.000000,229.928421,24.210526,474.138947
MIX_4288,1.200000,0.500000,0.200000,0.020000,1.100000,60.000000,60.000000,100.000000,129.011592,7.183673,356.195265
MIX_4289,1.200000,0.500000,0.200000,0.020000,1.400000,60.000000,60.000000,100.000000,164.705959,7.918367,392.624327
MIX_4290,1.200000,0.500000,0.200000,0.020000,1.700000,60.000000,60.000000,100.000000,200.400327,8.653061,429.053388
MIX_4291,1.200000,0.500000,0.200000,0.020000,2.000000,60.000000,60.000000,100.000000,236.094694,9.387755,465.482449
MIX_4292,1.200000,0.500000,0.200000,0.030000,1.100000,60.000000,60.000000,100.000000,127.471175,10.886598,358.357773
MIX_4293,1.200000,0.500000,0.200000,0.030000,1.400000,60.000000,60.000000,100.000000,163.008000,12.000000,395.008000
MIX_4294,1.200000,0.500000,0.200000,0.030000,1.700000,60.000000,60.000000,100.000000,198.544825,13.113402,431.658227
MIX_4295,1.200000,0.500000,0.200000,0.030000,2.000000,60.000000,60.000000,100.000000,234.081649,14.226804,468.308454
MIX_4296,1.200000,0.500000,0.200000,0.040000,1.100000,60.000000,60.000000,100.000000,125.898667,14.666667,360.565333
MIX_4297,1.200000,0.500000,0.200000,0.040000,1.400000,60.000000,60.000000,100.000000,161.274667,16.166667,397.441333
MIX_4298,1.200000,0.500000,0.200000,0.040000,1.700000,60.000000,60.000000,100.000000,196.650667,17.666667,434.317333
