mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g,cement_C3S_g,cement_C2S_g,cement_C3A_g,cement_C4AF_g,cement_Gypsum_g,cement_Periclase_g,flyash_Glass_g,flyash_Quartz_g,flyash_Mullite_g,flyash_Magnetite_g,flyash_Hematite_g,gangue_Quartz_g,gangue_Kaolinite_g,gangue_Illite_g,gangue_Iron_oxides_g,gangue_Amorphous_g,Ca_mol,Si_mol,Al_mol,Fe_mol,Mg_mol,K_mol,Na_mol,S_mol,O_mol,H_mol,C_mol,total_solid_mass_g,CO2_moles
MIX_3575,0.90000000,0.90000000,0.40000000,0.03000000,2.00000000,9.00000000,81.00000000,100.00000000,175.23958800,11.44329900,376.68288700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.88385431,0.60180536,0.17354630,0.02463507,0.04668018,0.10782519,0.00841604,15.70490815,20.64574534,0.03079212,1130.05776100,0.03079212
MIX_3576,0.90000000,0.90000000,0.40000000,0.04000000,1.10000000,9.00000000,81.00000000,100.00000000,93.99066700,12.04166700,296.03233300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.88676228,0.60180536,0.17354630,0.02463507,0.04668018,0.11346335,0.00841604,11.20417430,11.65337887,0.02419930,888.10610100,0.02419930
MIX_3577,0.90000000,0.90000000,0.40000000,0.04000000,1.40000000,9.00000000,81.00000000,100.00000000,120.52266700,13.16666700,323.68933300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.89222960,0.60180536,0.17354630,0.02463507,0.04668018,0.12406373,0.00841604,12.72365854,14.65083436,0.02646014,971.07710100,0.02646014
MIX_3578,0.90000000,0.90000000,0.40000000,0.04000000,1.70000000,9.00000000,81.00000000,100.00000000,147.05466700,14.29166700,351.34633300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.89769692,0.60180536,0.17354630,0.02463507,0.04668018,0.13466411,0.00841604,14.24314279,17.64828986,0.02872097,1054.04810100,0.02872097
MIX_3579,0.90000000,0.90000000,0.40000000,0.04000000,2.00000000,9.00000000,81.00000000,100.00000000,173.58666700,15.41666700,379.00333300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90316423,0.60180536,0.17354630,0.02463507,0.04668018,0.14526449,0.00841604,15.76262703,20.64574535,0.03098180,1137.01910100,0.03098180
MIX_3580,0.90000000,0.90000000,0.40000000,0.05000000,1.10000000,9.00000000,81.00000000,100.00000000,92.67242100,15.21052600,297.88294700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90216242,0.60180536,0.17354630,0.02463507,0.04668018,0.14332212,0.00841604,11.25020649,11.65337880,0.02435058,893.65794100,0.02435058
MIX_3581,0.90000000,0.90000000,0.40000000,0.05000000,1.40000000,9.00000000,81.00000000,100.00000000,119.08126300,16.63157900,325.71284200,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90906851,0.60180536,0.17354630,0.02463507,0.04668018,0.15671208,0.00841604,12.77399134,14.65083429,0.02662555,977.14762600,0.02662555
MIX_3582,0.90000000,0.90000000,0.40000000,0.05000000,1.70000000,9.00000000,81.00000000,100.00000000,145.49010500,18.05263200,353.54273700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.91597460,0.60180536,0.17354630,0.02463507,0.04668018,0.17010204,0.00841604,14.29777618,17.64828979,0.02890052,1060.63731100,0.02890052
MIX_3583,0.90000000,0.90000000,0.40000000,0.05000000,2.00000000,9.00000000,81.00000000,100.00000000,171.89894700,19.47368400,381.37263200,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.92288068,0.60180536,0.17354630,0.02463507,0.04668018,0.18349199,0.00841604,15.82156098,20.64574525,0.03117548,1144.12699400,0.03117548
MIX_3584,0.90000000,1.00000000,0.00000000,0.02000000,1.10000000,0.00000000,90.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.90016629,0.61476469,0.19159936,0.02696402,0.04863252,0.05557388,0.00000000,11.08869264,11.61971464,0.00000000,877.34322400,0.00000000
MIX_3585,0.90000000,1.00000000,0.00000000,0.02000000,1.40000000,0.00000000,90.00000000,100.00000000,123.31722400,6.44898000,319.76620400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.90284416,0.61476469,0.19159936,0.02696402,0.04863252,0.06076591,0.00000000,12.59537214,14.61717010,0.00000000,959.30861200,0.00000000
MIX_3586,0.90000000,1.00000000,0.00000000,0.02000000,1.70000000,0.00000000,90.00000000,100.00000000,150.08800000,7.00000000,347.08800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.90552203,0.61476469,0.19159936,0.02696402,0.04863252,0.06595793,0.00000000,14.10205165,17.61462563,0.00000000,1041.27400000,0.00000000
MIX_3587,0.90000000,1.00000000,0.00000000,0.02000000,2.00000000,0.00000000,90.00000000,100.00000000,176.85877600,7.55102000,374.40979600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.90819990,0.61476469,0.19159936,0.02696402,0.04863252,0.07114995,0.00000000,15.60873116,20.61208116,0.00000000,1123.23938800,0.00000000
MIX_3588,0.90000000,1.00000000,0.00000000,0.03000000,1.10000000,0.00000000,90.00000000,100.00000000,95.28173200,8.93814400,294.21987600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.91494110,0.61476469,0.19159936,0.02696402,0.04863252,0.08422021,0.00000000,11.13256542,11.61971463,0.00000000,882.66962800,0.00000000
MIX_3589,0.90000000,1.00000000,0.00000000,0.03000000,1.40000000,0.00000000,90.00000000,100.00000000,121.93435100,9.77319600,321.70754600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.91899932,0.61476469,0.19159936,0.02696402,0.04863252,0.09208854,0.00000000,12.64334380,14.61717019,0.00000000,965.13264000,0.00000000
MIX_3590,0.90000000,1.00000000,0.00000000,0.03000000,1.70000000,0.00000000,90.00000000,100.00000000,148.58696900,10.60824700,349.19521600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.92305753,0.61476469,0.19159936,0.02696402,0.04863252,0.09995686,0.00000000,14.15412209,17.61462560,0.00000000,1047.59564800,0.00000000
MIX_3591,0.90000000,1.00000000,0.00000000,0.03000000,2.00000000,0.00000000,90.00000000,100.00000000,175.23958800,11.44329900,376.68288700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.92711575,0.61476469,0.19159936,0.02696402,0.04863252,0.10782519,0.00000000,15.66490048,20.61208116,0.00000000,1130.05866100,0.00000000
MIX_3592,0.90000000,1.00000000,0.00000000,0.04000000,1.10000000,0.00000000,90.00000000,100.00000000,93.99066700,12.04166700,296.03233300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.93002372,0.61476469,0.19159936,0.02696402,0.04863252,0.11346335,0.00000000,11.17735226,11.61971469,0.00000000,888.10700100,0.00000000
MIX_3593,0.90000000,1.00000000,0.00000000,0.04000000,1.40000000,0.00000000,90.00000000,100.00000000,120.52266700,13.16666700,323.68933300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.93549104,0.61476469,0.19159936,0.02696402,0.04863252,0.12406373,0.00000000,12.69231484,14.61717019,0.00000000,971.07800100,0.00000000
MIX_3594,0.90000000,1.00000000,0.00000000,0.04000000,1.70000000,0.00000000,90.00000000,100.00000000,147.05466700,14.29166700,351.34633300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.94095836,0.61476469,0.19159936,0.02696402,0.04863252,0.13466411,0.00000000,14.20727741,17.61462568,0.00000000,1054.04900100,0.00000000
MIX_3595,0.90000000,1.00000000,0.00000000,0.04000000,2.00000000,0.00000000,90.00000000,100.00000000,173.58666700,15.41666700,379.00333300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.94642567,0.61476469,0.19159936,0.02696402,0.04863252,0.14526449,0.00000000,15.72223999,20.61208117,0.00000000,1137.02000100,0.00000000
MIX_3596,0.90000000,1.00000000,0.00000000,0.05000000,1.10000000,0.00000000,90.00000000,100.00000000,92.67242100,15.21052600,297.88294700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.94542386,0.61476469,0.19159936,0.02696402,0.04863252,0.14332212,0.00000000,11.22308190,11.61971462,0.00000000,893.65884100,0.00000000
MIX_3597,0.90000000,1.00000000,0.00000000,0.05000000,1.40000000,0.00000000,90.00000000,100.00000000,119.08126300,16.63157900,325.71284200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.95232995,0.61476469,0.19159936,0.02696402,0.04863252,0.15671208,0.00000000,12.74231680,14.61717012,0.00000000,977.14852600,0.00000000
MIX_3598,0.90000000,1.00000000,0.00000000,0.05000000,1.70000000,0.00000000,90.00000000,100.00000000,145.49010500,18.05263200,353.54273700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.95923604,0.61476469,0.19159936,0.02696402,0.04863252,0.17010204,0.00000000,14.26155171,17.61462562,0.00000000,1060.63821100,0.00000000
MIX_3599,0.90000000,1.00000000,0.00000000,0.05000000,2.00000000,0.00000000,90.00000000,100.00000000,171.89894700,19.47368400,381.37263200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.96614212,0.61476469,0.19159936,0.02696402,0.04863252,0.18349199,0.00000000,15.78078658,20.61208107,0.00000000,1144.12789400,0.00000000
MIX_3600,0.90000000,1.00000000,0.15000000,0.02000000,1.10000000,0.00000000,90.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.90016629,0.61476469,0.19159936,0.02696402,0.04863252,0.05557388,0.00000000,11.10662215,11.61971464,0.00896475,877.34322400,0.00896475
MIX_3601,0.90000000,1.00000000,0.15000000,0.02000000,1.40000000,0.00000000,90.00000000,100.00000000,123.31722400,6.44898000,319.76620400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.90284416,0.61476469,0.19159936,0.02696402,0.04863252,0.06076591,0.00000000,12.61497671,14.61717010,0.00980229,959.30861200,0.00980229
MIX_3602,0.90000000,1.00000000,0.15000000,0.02000000,1.70000000,0.00000000,90.00000000,100.00000000,150.08800000,7.00000000,347.08800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.90552203,0.61476469,0.19159936,0.02696402,0.04863252,0.06595793,0.00000000,14.12333130,17.61462563,0.01063983,1041.27400000,0.01063983
MIX_3603,0.90000000,1.00000000,0.15000000,0.02000000,2.00000000,0.00000000,90.00000000,100.00000000,176.85877600,7.55102000,374.40979600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.90819990,0.61476469,0.19159936,0.02696402,0.04863252,0.07114995,0.00000000,15.63168588,20.61208116,0.01147736,1123.23938800,0.01147736
MIX_3604,0.90000000,1.00000000,0.15000000,0.03000000,1.10000000,0.00000000,90.00000000,100.00000000,95.28173200,8.93814400,294.21987600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.91494110,0.61476469,0.19159936,0.02696402,0.04863252,0.08422021,0.00000000,11.15060378,11.61971463,0.00901918,882.66962800,0.00901918
MIX_3605,0.90000000,1.00000000,0.15000000,0.03000000,1.40000000,0.00000000,90.00000000,100.00000000,121.93435100,9.77319600,321.70754600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.91899932,0.61476469,0.19159936,0.02696402,0.04863252,0.09208854,0.00000000,12.66306740,14.61717019,0.00986180,965.13264000,0.00986180
MIX_3606,0.90000000,1.00000000,0.15000000,0.03000000,1.70000000,0.00000000,90.00000000,100.00000000,148.58696900,10.60824700,349.19521600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.92305753,0.61476469,0.19159936,0.02696402,0.04863252,0.09995686,0.00000000,14.17553094,17.61462560,0.01070442,1047.59564800,0.01070442
MIX_3607,0.90000000,1.00000000,0.15000000,0.03000000,2.00000000,0.00000000,90.00000000,100.00000000,175.23958800,11.44329900,376.68288700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.92711575,0.61476469,0.19159936,0.02696402,0.04863252,0.10782519,0.00000000,15.68799456,20.61208116,0.01154704,1130.05866100,0.01154704
MIX_3608,0.90000000,1.00000000,0.15000000,0.04000000,1.10000000,0.00000000,90.00000000,100.00000000,93.99066700,12.04166700,296.03233300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.93002372,0.61476469,0.19159936,0.02696402,0.04863252,0.11346335,0.00000000,11.19550174,11.61971469,0.00907474,888.10700100,0.00907474
MIX_3609,0.90000000,1.00000000,0.15000000,0.04000000,1.40000000,0.00000000,90.00000000,100.00000000,120.52266700,13.16666700,323.68933300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.93549104,0.61476469,0.19159936,0.02696402,0.04863252,0.12406373,0.00000000,12.71215994,14.61717019,0.00992255,971.07800100,0.00992255
MIX_3610,0.90000000,1.00000000,0.15000000,0.04000000,1.70000000,0.00000000,90.00000000,100.00000000,147.05466700,14.29166700,351.34633300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.94095836,0.61476469,0.19159936,0.02696402,0.04863252,0.13466411,0.00000000,14.22881814,17.61462568,0.01077036,1054.04900100,0.01077036
MIX_3611,0.90000000,1.00000000,0.15000000,0.04000000,2.00000000,0.00000000,90.00000000,100.00000000,173.58666700,15.41666700,379.00333300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.94642567,0.61476469,0.19159936,0.02696402,0.04863252,0.14526449,0.00000000,15.74547634,20.61208117,0.01161818,1137.02000100,0.01161818
MIX_3612,0.90000000,1.00000000,0.15000000,0.05000000,1.10000000,0.00000000,90.00000000,100.00000000,92.67242100,15.21052600,297.88294700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.94542386,0.61476469,0.19159936,0.02696402,0.04863252,0.14332212,0.00000000,11.24134483,11.61971462,0.00913147,893.65884100,0.00913147
MIX_3613,0.90000000,1.00000000,0.15000000,0.05000000,1.40000000,0.00000000,90.00000000,100.00000000,119.08126300,16.63157900,325.71284200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.95232995,0.61476469,0.19159936,0.02696402,0.04863252,0.15671208,0.00000000,12.76228596,14.61717012,0.00998458,977.14852600,0.00998458
MIX_3614,0.90000000,1.00000000,0.15000000,0.05000000,1.70000000,0.00000000,90.00000000,100.00000000,145.49010500,18.05263200,353.54273700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.95923604,0.61476469,0.19159936,0.02696402,0.04863252,0.17010204,0.00000000,14.28322710,17.61462562,0.01083769,1060.63821100,0.01083769
MIX_3615,0.90000000,1.00000000,0.15000000,0.05000000,2.00000000,0.00000000,90.00000000,100.00000000,171.89894700,19.47368400,381.37263200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.96614212,0.61476469,0.19159936,0.02696402,0.04863252,0.18349199,0.00000000,15.80416819,20.61208107,0.01169081,1144.12789400,0.01169081
MIX_3616,0.90000000,1.00000000,0.20000000,0.02000000,1.10000000,0.00000000,90.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.85500000,11.00700000,5.86800000,3.70800000,5.56200000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.20811212,1.90016629,0.61476469,0.19159936,0.02696402,0.04863252,0.05557388,0.00000000,11.11259865,11.61971464,0.01195300,877.34322400,0.01195300
