mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g,Ca_mol,Si_mol,Al_mol,Fe_mol,Mg_mol,K_mol,Na_mol,S_mol,O_mol,H_mol,C_mol,total_element_mass_g,CO2_moles,input_mass,mass_balance_error
MIX_4362,1.20000000,0.50000000,0.40000000,0.04000000,1.70000000,60.00000000,60.00000000,100.00000000,196.65066700,17.66666700,434.31733300,0.68683641,1.76952493,0.68696653,0.11965818,0.14003434,0.07694594,0.16646526,0.10251901,17.39984802,22.64744156,0.03550347,417.60979804,0.03550347,434.31733400,-3.84684991
MIX_4363,1.20000000,0.50000000,0.40000000,0.04000000,2.00000000,60.00000000,60.00000000,100.00000000,232.02666700,19.16666700,471.19333300,0.68683641,1.77681469,0.68696653,0.11965818,0.14003434,0.07694594,0.18059910,0.10251901,19.42582702,26.64404888,0.03851792,454.61846300,0.03851792,471.19333400,-3.51763699
MIX_4364,1.20000000,0.50000000,0.40000000,0.05000000,1.10000000,60.00000000,60.00000000,100.00000000,124.29305300,18.52631600,362.81936800,0.68683641,1.77370269,0.68696653,0.11965818,0.14003434,0.07694594,0.17456535,0.10251901,13.40395699,14.65422691,0.02965884,345.85461401,0.02965884,362.81936900,-4.67581294
MIX_4365,1.20000000,0.50000000,0.40000000,0.05000000,1.40000000,60.00000000,60.00000000,100.00000000,159.50484200,20.42105300,399.92589500,0.68683641,1.78291080,0.68696653,0.11965818,0.14003434,0.07694594,0.19241863,0.10251901,15.43567008,18.65083419,0.03269213,383.09463449,0.03269213,399.92589500,-4.20859482
MIX_4366,1.20000000,0.50000000,0.40000000,0.05000000,1.70000000,60.00000000,60.00000000,100.00000000,194.71663200,22.31578900,437.03242100,0.68683641,1.79211891,0.68696653,0.11965818,0.14003434,0.07694594,0.21027190,0.10251901,17.46738319,22.64744153,0.03572542,420.33465497,0.03572542,437.03242100,-3.82071563
MIX_4367,1.20000000,0.50000000,0.40000000,0.05000000,2.00000000,60.00000000,60.00000000,100.00000000,229.92842100,24.21052600,474.13894700,0.68683641,1.80132703,0.68696653,0.11965818,0.14003434,0.07694594,0.22812517,0.10251901,19.49909628,26.64404881,0.03875871,457.57467545,0.03875871,474.13894700,-3.49354797
MIX_4368,1.20000000,0.60000000,0.00000000,0.02000000,1.10000000,48.00000000,72.00000000,100.00000000,129.01159200,7.18367300,356.19526500,0.62820316,1.78418709,0.68962636,0.13129085,0.12574310,0.08061489,0.06768860,0.08201521,13.20100705,14.65422685,0.00000000,337.59883390,0.00000000,356.19526500,-5.22085298
MIX_4369,1.20000000,0.60000000,0.00000000,0.02000000,1.40000000,48.00000000,72.00000000,100.00000000,164.70595900,7.91836700,392.62432700,0.62820316,1.78775759,0.68962636,0.13129085,0.12574310,0.08061489,0.07461130,0.08201521,15.20991304,18.65083414,0.00000000,374.02789525,0.00000000,392.62432600,-4.73644385
MIX_4370,1.20000000,0.60000000,0.00000000,0.02000000,1.70000000,48.00000000,72.00000000,100.00000000,200.40032700,8.65306100,429.05338800,0.62820316,1.79132808,0.68962636,0.13129085,0.12574310,0.08061489,0.08153400,0.08201521,17.21881908,22.64744155,0.00000000,410.45695760,0.00000000,429.05338800,-4.33429287
MIX_4371,1.20000000,0.60000000,0.00000000,0.02000000,2.00000000,48.00000000,72.00000000,100.00000000,236.09469400,9.38775500,465.48244900,0.62820316,1.79489858,0.68962636,0.13129085,0.12574310,0.08061489,0.08845670,0.08201521,19.22772506,26.64404884,0.00000000,446.88601894,0.00000000,465.48244900,-3.99508727
MIX_4372,1.20000000,0.60000000,0.00000000,0.03000000,1.10000000,48.00000000,72.00000000,100.00000000,127.47117500,10.88659800,358.35777300,0.62820316,1.80218271,0.68962636,0.13129085,0.12574310,0.08061489,0.10257964,0.08201521,13.25444380,14.65422683,0.00000000,339.76134365,0.00000000,358.35777300,-5.18934728
MIX_4373,1.20000000,0.60000000,0.00000000,0.03000000,1.40000000,48.00000000,72.00000000,100.00000000,163.00800000,12.00000000,395.00800000,0.62820316,1.80759366,0.68962636,0.13129085,0.12574310,0.08061489,0.11307074,0.08201521,15.26881493,18.65083418,0.00000000,376.41157117,0.00000000,395.00800000,-4.70786132
MIX_4374,1.20000000,0.60000000,0.00000000,0.03000000,1.70000000,48.00000000,72.00000000,100.00000000,198.54482500,13.11340200,431.65822700,0.62820316,1.81300462,0.68962636,0.13129085,0.12574310,0.08061489,0.12356184,0.08201521,17.28318606,22.64744153,0.00000000,413.06179870,0.00000000,431.65822700,-4.30813712
MIX_4375,1.20000000,0.60000000,0.00000000,0.03000000,2.00000000,48.00000000,72.00000000,100.00000000,234.08164900,14.22680400,468.30845400,0.62820316,1.81841557,0.68962636,0.13129085,0.12574310,0.08061489,0.13405294,0.08201521,19.29755714,26.64404877,0.00000000,449.71202522,0.00000000,468.30845300,-3.97097846
MIX_4376,1.20000000,0.60000000,0.00000000,0.04000000,1.10000000,48.00000000,72.00000000,100.00000000,125.89866700,14.66666700,360.56533300,0.62820316,1.82055324,0.68962636,0.13129085,0.12574310,0.08061489,0.13819757,0.08201521,13.30899385,14.65422691,0.00000000,341.96890643,0.00000000,360.56533400,-5.15757501
MIX_4377,1.20000000,0.60000000,0.00000000,0.04000000,1.40000000,48.00000000,72.00000000,100.00000000,161.27466700,16.16666700,397.44133300,0.62820316,1.82784299,0.68962636,0.13129085,0.12574310,0.08061489,0.15233141,0.08201521,15.32894395,18.65083423,0.00000000,378.84490714,0.00000000,397.44133400,-4.67903695
MIX_4378,1.20000000,0.60000000,0.00000000,0.04000000,1.70000000,48.00000000,72.00000000,100.00000000,196.65066700,17.66666700,434.31733300,0.62820316,1.83513275,0.68962636,0.13129085,0.12574310,0.08061489,0.16646526,0.08201521,17.34889405,22.64744156,0.00000000,415.72090784,0.00000000,434.31733400,-4.28176006
MIX_4379,1.20000000,0.60000000,0.00000000,0.04000000,2.00000000,48.00000000,72.00000000,100.00000000,232.02666700,19.16666700,471.19333300,0.62820316,1.84242251,0.68962636,0.13129085,0.12574310,0.08061489,0.18059910,0.08201521,19.36884415,26.64404888,0.00000000,452.59690855,0.00000000,471.19333400,-3.94666565
MIX_4380,1.20000000,0.60000000,0.00000000,0.05000000,1.10000000,48.00000000,72.00000000,100.00000000,124.29305300,18.52631600,362.81936800,0.62820316,1.83931051,0.68962636,0.13129085,0.12574310,0.08061489,0.17456535,0.08201521,13.36469229,14.65422691,0.00000000,344.22294325,0.00000000,362.81936900,-5.12553280
MIX_4381,1.20000000,0.60000000,0.00000000,0.05000000,1.40000000,48.00000000,72.00000000,100.00000000,159.50484200,20.42105300,399.92589500,0.62820316,1.84851862,0.68962636,0.13129085,0.12574310,0.08061489,0.19241863,0.08201521,15.39033879,18.65083419,0.00000000,381.32947014,0.00000000,399.92589500,-4.64996768
MIX_4382,1.20000000,0.60000000,0.00000000,0.05000000,1.70000000,48.00000000,72.00000000,100.00000000,194.71663200,22.31578900,437.03242100,0.62820316,1.85772673,0.68962636,0.13129085,0.12574310,0.08061489,0.21027190,0.08201521,17.41598532,22.64744153,0.00000000,418.43599703,0.00000000,437.03242100,-4.25515890
MIX_4383,1.20000000,0.60000000,0.00000000,0.05000000,2.00000000,48.00000000,72.00000000,100.00000000,229.92842100,24.21052600,474.13894700,0.62820316,1.86693485,0.68962636,0.13129085,0.12574310,0.08061489,0.22812517,0.08201521,19.44163183,26.64404881,0.00000000,455.54252392,0.00000000,474.13894700,-3.92214628
MIX_4384,1.20000000,0.60000000,0.15000000,0.02000000,1.10000000,48.00000000,72.00000000,100.00000000,129.01159200,7.18367300,356.19526500,0.62820316,1.78418709,0.68962636,0.13129085,0.12574310,0.08061489,0.06768860,0.08201521,13.22284506,14.65422685,0.01091901,338.07937387,0.01091901,356.19526500,-5.08594384
MIX_4385,1.20000000,0.60000000,0.15000000,0.02000000,1.40000000,48.00000000,72.00000000,100.00000000,164.70595900,7.91836700,392.62432700,0.62820316,1.78775759,0.68962636,0.13129085,0.12574310,0.08061489,0.07461130,0.08201521,15.23398448,18.65083414,0.01203572,374.55758135,0.01203572,392.62432600,-4.60153471
MIX_4386,1.20000000,0.60000000,0.15000000,0.02000000,1.70000000,48.00000000,72.00000000,100.00000000,200.40032700,8.65306100,429.05338800,0.62820316,1.79132808,0.68962636,0.13129085,0.12574310,0.08061489,0.08153400,0.08201521,17.24512395,22.64744155,0.01315244,411.03578983,0.01315244,429.05338800,-4.19938373
MIX_4387,1.20000000,0.60000000,0.15000000,0.02000000,2.00000000,48.00000000,72.00000000,100.00000000,236.09469400,9.38775500,465.48244900,0.62820316,1.79489858,0.68962636,0.13129085,0.12574310,0.08061489,0.08845670,0.08201521,19.25626337,26.64404884,0.01426915,447.51399731,0.01426915,465.48244900,-3.86017813
MIX_4388,1.20000000,0.60000000,0.15000000,0.03000000,1.10000000,48.00000000,72.00000000,100.00000000,127.47117500,10.88659800,358.35777300,0.62820316,1.80218271,0.68962636,0.13129085,0.12574310,0.08061489,0.10257964,0.08201521,13.27641439,14.65422683,0.01098530,340.24480103,0.01098530,358.35777300,-5.05443814
MIX_4389,1.20000000,0.60000000,0.15000000,0.03000000,1.40000000,48.00000000,72.00000000,100.00000000,163.00800000,12.00000000,395.00800000,0.62820316,1.80759366,0.68962636,0.13129085,0.12574310,0.08061489,0.11307074,0.08201521,15.29303251,18.65083418,0.01210879,376.94447307,0.01210879,395.00800000,-4.57295218
MIX_4390,1.20000000,0.60000000,0.15000000,0.03000000,1.70000000,48.00000000,72.00000000,100.00000000,198.54482500,13.11340200,431.65822700,0.62820316,1.81300462,0.68962636,0.13129085,0.12574310,0.08061489,0.12356184,0.08201521,17.30965064,22.64744153,0.01323229,413.64414510,0.01323229,431.65822700,-4.17322798
MIX_4391,1.20000000,0.60000000,0.15000000,0.03000000,2.00000000,48.00000000,72.00000000,100.00000000,234.08164900,14.22680400,468.30845400,0.62820316,1.81841557,0.68962636,0.13129085,0.12574310,0.08061489,0.13405294,0.08201521,19.32626871,26.64404877,0.01435578,450.34381613,0.01435578,468.30845300,-3.83606932
MIX_4392,1.20000000,0.60000000,0.15000000,0.04000000,1.10000000,48.00000000,72.00000000,100.00000000,125.89866700,14.66666700,360.56533300,0.62820316,1.82055324,0.68962636,0.13129085,0.12574310,0.08061489,0.13819757,0.08201521,13.33109979,14.65422691,0.01105297,342.45534202,0.01105297,360.56533400,-5.02266587
MIX_4393,1.20000000,0.60000000,0.15000000,0.04000000,1.40000000,48.00000000,72.00000000,100.00000000,161.27466700,16.16666700,397.44133300,0.62820316,1.82784299,0.68962636,0.13129085,0.12574310,0.08061489,0.15233141,0.08201521,15.35331072,18.65083423,0.01218338,379.38109182,0.01218338,397.44133400,-4.54412781
MIX_4394,1.20000000,0.60000000,0.15000000,0.04000000,1.70000000,48.00000000,72.00000000,100.00000000,196.65066700,17.66666700,434.31733300,0.62820316,1.83513275,0.68962636,0.13129085,0.12574310,0.08061489,0.16646526,0.08201521,17.37552166,22.64744156,0.01331380,416.30684162,0.01331380,434.31733400,-4.14685092
MIX_4395,1.20000000,0.60000000,0.15000000,0.04000000,2.00000000,48.00000000,72.00000000,100.00000000,232.02666700,19.16666700,471.19333300,0.62820316,1.84242251,0.68962636,0.13129085,0.12574310,0.08061489,0.18059910,0.08201521,19.39773259,26.64404888,0.01444422,453.23259142,0.01444422,471.19333400,-3.81175651
MIX_4396,1.20000000,0.60000000,0.15000000,0.05000000,1.10000000,48.00000000,72.00000000,100.00000000,124.29305300,18.52631600,362.81936800,0.62820316,1.83931051,0.68962636,0.13129085,0.12574310,0.08061489,0.17456535,0.08201521,13.38693641,14.65422691,0.01112206,344.71241973,0.01112206,362.81936900,-4.99062366
MIX_4397,1.20000000,0.60000000,0.15000000,0.05000000,1.40000000,48.00000000,72.00000000,100.00000000,159.50484200,20.42105300,399.92589500,0.62820316,1.84851862,0.68962636,0.13129085,0.12574310,0.08061489,0.19241863,0.08201521,15.41485789,18.65083419,0.01225955,381.86900672,0.01225955,399.92589500,-4.51505854
MIX_4398,1.20000000,0.60000000,0.15000000,0.05000000,1.70000000,48.00000000,72.00000000,100.00000000,194.71663200,22.31578900,437.03242100,0.62820316,1.85772673,0.68962636,0.13129085,0.12574310,0.08061489,0.21027190,0.08201521,17.44277939,22.64744153,0.01339703,419.02559371,0.01339703,437.03242100,-4.12024976
MIX_4399,1.20000000,0.60000000,0.15000000,0.05000000,2.00000000,48.00000000,72.00000000,100.00000000,229.92842100,24.21052600,474.13894700,0.62820316,1.86693485,0.68962636,0.13129085,0.12574310,0.08061489,0.22812517,0.08201521,19.47070086,26.64404881,0.01453452,456.18218070,0.01453452,474.13894700,-3.78723714
MIX_4400,1.20000000,0.60000000,0.20000000,0.02000000,1.10000000,48.00000000,72.00000000,100.00000000,129.01159200,7.18367300,356.19526500,0.62820316,1.78418709,0.68962636,0.13129085,0.12574310,0.08061489,0.06768860,0.08201521,13.23012440,14.65422685,0.01455867,338.23955386,0.01455867,356.19526500,-5.04097412
MIX_4401,1.20000000,0.60000000,0.20000000,0.02000000,1.40000000,48.00000000,72.00000000,100.00000000,164.70595900,7.91836700,392.62432700,0.62820316,1.78775759,0.68962636,0.13129085,0.12574310,0.08061489,0.07461130,0.08201521,15.24200830,18.65083414,0.01604763,374.73414338,0.01604763,392.62432600,-4.55656500
MIX_4402,1.20000000,0.60000000,0.20000000,0.02000000,1.70000000,48.00000000,72.00000000,100.00000000,200.40032700,8.65306100,429.05338800,0.62820316,1.79132808,0.68962636,0.13129085,0.12574310,0.08061489,0.08153400,0.08201521,17.25389225,22.64744155,0.01753658,411.22873391,0.01753658,429.05338800,-4.15441402
MIX_4403,1.20000000,0.60000000,0.20000000,0.02000000,2.00000000,48.00000000,72.00000000,100.00000000,236.09469400,9.38775500,465.48244900,0.62820316,1.79489858,0.68962636,0.13129085,0.12574310,0.08061489,0.08845670,0.08201521,19.26577614,26.64404884,0.01902554,447.72332343,0.01902554,465.48244900,-3.81520842
MIX_4404,1.20000000,0.60000000,0.20000000,0.03000000,1.10000000,48.00000000,72.00000000,100.00000000,127.47117500,10.88659800,358.35777300,0.62820316,1.80218271,0.68962636,0.13129085,0.12574310,0.08061489,0.10257964,0.08201521,13.28373792,14.65422683,0.01464706,340.40595350,0.01464706,358.35777300,-5.00946843
MIX_4405,1.20000000,0.60000000,0.20000000,0.03000000,1.40000000,48.00000000,72.00000000,100.00000000,163.00800000,12.00000000,395.00800000,0.62820316,1.80759366,0.68962636,0.13129085,0.12574310,0.08061489,0.11307074,0.08201521,15.30110504,18.65083418,0.01614506,377.12210703,0.01614506,395.00800000,-4.52798246
MIX_4406,1.20000000,0.60000000,0.20000000,0.03000000,1.70000000,48.00000000,72.00000000,100.00000000,198.54482500,13.11340200,431.65822700,0.62820316,1.81300462,0.68962636,0.13129085,0.12574310,0.08061489,0.12356184,0.08201521,17.31847217,22.64744153,0.01764305,413.83826056,0.01764305,431.65822700,-4.12825827
MIX_4407,1.20000000,0.60000000,0.20000000,0.03000000,2.00000000,48.00000000,72.00000000,100.00000000,234.08164900,14.22680400,468.30845400,0.62820316,1.81841557,0.68962636,0.13129085,0.12574310,0.08061489,0.13405294,0.08201521,19.33583923,26.64404877,0.01914105,450.55441309,0.01914105,468.30845300,-3.79109960
MIX_4408,1.20000000,0.60000000,0.20000000,0.04000000,1.10000000,48.00000000,72.00000000,100.00000000,125.89866700,14.66666700,360.56533300,0.62820316,1.82055324,0.68962636,0.13129085,0.12574310,0.08061489,0.13819757,0.08201521,13.33846843,14.65422691,0.01473729,342.61748721,0.01473729,360.56533400,-4.97769616
MIX_4409,1.20000000,0.60000000,0.20000000,0.04000000,1.40000000,48.00000000,72.00000000,100.00000000,161.27466700,16.16666700,397.44133300,0.62820316,1.82784299,0.68962636,0.13129085,0.12574310,0.08061489,0.15233141,0.08201521,15.36143298,18.65083423,0.01624451,379.55982004,0.01624451,397.44133400,-4.49915810
MIX_4410,1.20000000,0.60000000,0.20000000,0.04000000,1.70000000,48.00000000,72.00000000,100.00000000,196.65066700,17.66666700,434.31733300,0.62820316,1.83513275,0.68962636,0.13129085,0.12574310,0.08061489,0.16646526,0.08201521,17.38439752,22.64744156,0.01775174,416.50215288,0.01775174,434.31733400,-4.10188121
MIX_4411,1.20000000,0.60000000,0.20000000,0.04000000,2.00000000,48.00000000,72.00000000,100.00000000,232.02666700,19.16666700,471.19333300,0.62820316,1.84242251,0.68962636,0.13129085,0.12574310,0.08061489,0.18059910,0.08201521,19.40736207,26.64404888,0.01925896,453.44448571,0.01925896,471.19333400,-3.76678680
MIX_4412,1.20000000,0.60000000,0.20000000,0.05000000,1.10000000,48.00000000,72.00000000,100.00000000,124.29305300,18.52631600,362.81936800,0.62820316,1.83931051,0.68962636,0.13129085,0.12574310,0.08061489,0.17456535,0.08201521,13.39435112,14.65422691,0.01482942,344.87557856,0.01482942,362.81936900,-4.94565395
MIX_4413,1.20000000,0.60000000,0.20000000,0.05000000,1.40000000,48.00000000,72.00000000,100.00000000,159.50484200,20.42105300,399.92589500,0.62820316,1.84851862,0.68962636,0.13129085,0.12574310,0.08061489,0.19241863,0.08201521,15.42303092,18.65083419,0.01634606,382.04885225,0.01634606,399.92589500,-4.47008883
MIX_4414,1.20000000,0.60000000,0.20000000,0.05000000,1.70000000,48.00000000,72.00000000,100.00000000,194.71663200,22.31578900,437.03242100,0.62820316,1.85772673,0.68962636,0.13129085,0.12574310,0.08061489,0.21027190,0.08201521,17.45171074,22.64744153,0.01786271,419.22212594,0.01786271,437.03242100,-4.07528005
MIX_4415,1.20000000,0.60000000,0.20000000,0.05000000,2.00000000,48.00000000,72.00000000,100.00000000,229.92842100,24.21052600,474.13894700,0.62820316,1.86693485,0.68962636,0.13129085,0.12574310,0.08061489,0.22812517,0.08201521,19.48039054,26.64404881,0.01937935,456.39539962,0.01937935,474.13894700,-3.74226743
MIX_4416,1.20000000,0.60000000,0.25000000,0.02000000,1.10000000,48.00000000,72.00000000,100.00000000,129.01159200,7.18367300,356.19526500,0.62820316,1.78418709,0.68962636,0.13129085,0.12574310,0.08061489,0.06768860,0.08201521,13.23740374,14.65422685,0.01819834,338.39973385,0.01819834,356.19526500,-4.99600441
MIX_4417,1.20000000,0.60000000,0.25000000,0.02000000,1.40000000,48.00000000,72.00000000,100.00000000,164.70595900,7.91836700,392.62432700,0.62820316,1.78775759,0.68962636,0.13129085,0.12574310,0.08061489,0.07461130,0.08201521,15.25003211,18.65083414,0.02005954,374.91070542,0.02005954,392.62432600,-4.51159529
MIX_4418,1.20000000,0.60000000,0.25000000,0.02000000,1.70000000,48.00000000,72.00000000,100.00000000,200.40032700,8.65306100,429.05338800,0.62820316,1.79132808,0.68962636,0.13129085,0.12574310,0.08061489,0.08153400,0.08201521,17.26266054,22.64744155,0.02192073,411.42167798,0.02192073,429.05338800,-4.10944430
MIX_4419,1.20000000,0.60000000,0.25000000,0.02000000,2.00000000,48.00000000,72.00000000,100.00000000,236.09469400,9.38775500,465.48244900,0.62820316,1.79489858,0.68962636,0.13129085,0.12574310,0.08061489,0.08845670,0.08201521,19.27528891,26.64404884,0.02378192,447.93264955,0.02378192,465.48244900,-3.77023870
MIX_4420,1.20000000,0.60000000,0.25000000,0.03000000,1.10000000,48.00000000,72.00000000,100.00000000,127.47117500,10.88659800,358.35777300,0.62820316,1.80218271,0.68962636,0.13129085,0.12574310,0.08061489,0.10257964,0.08201521,13.29106145,14.65422683,0.01830883,340.56710596,0.01830883,358.35777300,-4.96449872
MIX_4421,1.20000000,0.60000000,0.25000000,0.03000000,1.40000000,48.00000000,72.00000000,100.00000000,163.00800000,12.00000000,395.00800000,0.62820316,1.80759366,0.68962636,0.13129085,0.12574310,0.08061489,0.11307074,0.08201521,15.30917757,18.65083418,0.02018132,377.29974099,0.02018132,395.00800000,-4.48301275
MIX_4422,1.20000000,0.60000000,0.25000000,0.03000000,1.70000000,48.00000000,72.00000000,100.00000000,198.54482500,13.11340200,431.65822700,0.62820316,1.81300462,0.68962636,0.13129085,0.12574310,0.08061489,0.12356184,0.08201521,17.32729369,22.64744153,0.02205381,414.03237603,0.02205381,431.65822700,-4.08328855
